,SMAPE,MASE,OWA,MAE,RMSE
D744,23.27994189,15.54118196,19.18006706,260.5042106,261.0214935
D745,10.08232801,5.49973054,11.19582993,86.99256452,87.14235384
D746,2.466580022,1.59105046,2.750297442,24.14099801,24.62544885
D747,2.707174141,2.216893663,2.735456384,30.58314174,31.36199246
D748,40.45030272,18.98404204,27.94669325,324.6450804,324.8075304
D749,34.51885241,29.52092282,11.72280242,422.5111724,424.8677532
D750,0.415730815,0.234749296,0.466801455,3.872981829,4.580154205
D751,26.39210898,20.23694202,24.3382551,315.4367264,316.066332
D752,4.472114978,3.137898638,4.354087285,45.86182443,46.39468324
D753,4.607968464,3.173405531,5.018798183,44.08270194,44.54392544
D754,4.507309548,2.978360006,4.911442322,42.38896223,42.85133219
D755,8.58614737,6.427820521,4.938877325,104.4814498,108.4346399
D756,6.090406997,4.043474266,7.745068469,57.86206857,58.15639722
D757,18.0493795,15.51375334,10.88506846,234.2583779,235.1775068
D758,4.41917043,2.050156999,1.232196175,33.05710571,37.86787372
D759,13.49390112,9.710622144,3.080704574,136.280667,149.6885093
D760,0.782631168,0.459873241,1.009955669,7.190759277,8.171619629
D761,2.18037953,1.451298314,1.186096657,22.43889125,47.35474935
D762,22.88179147,11.93066317,14.00559849,217.2061677,217.4639749
D763,2.411518613,1.884419576,3.035687472,28.68133301,29.324678
D764,2.340103884,1.695286343,2.367437189,24.82942801,25.66627813
D765,8.819509351,4.851589467,5.230605594,76.58751971,78.4955462
D766,11.26155796,6.609473287,8.221406897,107.0284012,107.7118664
D767,0.656944718,0.490339306,0.84399639,7.455300642,9.02245092
D768,4.387274677,2.91235131,5.58126193,46.56883754,47.04424612
D769,0.55063602,0.670954632,1.30483424,55.94832589,71.02016901
D770,0.596425363,0.999625945,1.862810963,63.60503627,70.58260752
D771,7.158409036,6.101495593,4.832170228,352.1977818,361.0458566
D772,0.386538144,0.577479677,0.916503199,44.21121652,60.66054325
D773,0.220023374,0.423657807,0.816752335,26.2859375,37.49082362
D774,57.29319149,63.51397088,65.12043502,4173.916867,4174.111877
D775,5.826014207,7.523427722,12.73666692,596.9407785,598.7558386
D776,3.502571851,5.122104841,5.77079513,354.4043666,358.3010147
D777,9.920906467,13.023452,6.979238544,890.926716,905.4883198
D778,1.194981139,1.854310845,2.053740165,144.7590123,157.1615732
D779,53.95675478,63.60659372,17.50857881,4659.892425,4672.390691
D780,3.555049431,4.729826769,6.179850405,391.5256138,395.2860615
D781,4.622976064,6.666548953,8.160681079,528.8653041,532.1798911
D782,1.409940877,1.678895802,2.524789644,147.6067104,156.7523675
D783,42.8387331,40.08061652,21.44583631,2857.783301,2863.209599
D784,10.85290975,12.82393908,10.29157647,1105.112402,1110.661303
D785,6.855337575,9.122745704,6.597504871,638.4984933,646.1091314
D786,4.399012531,4.061522563,3.922243969,446.9417132,461.080405
D787,5.770410628,6.097547288,4.006367123,639.1301618,664.8314661
D788,16.94728878,20.78392751,14.6714075,1848.327651,1852.838488
D789,110.0267128,52.00204985,26.73714502,4108.24993,4109.822737
D790,5.349045091,6.272316508,4.427517039,572.1038783,583.4578614
D791,19.05447609,22.67859391,26.1657939,1892.690806,1896.409525
D792,12.71452728,19.78530432,12.3496923,1505.400432,1510.47493
D793,34.54394539,24.88695174,16.13295059,1806.335407,1809.510296
D794,6.289417892,9.892690877,5.712212344,738.8166155,753.7411436
D795,15.18908002,6.993889696,6.89864138,555.1688302,558.9374265
D796,8.510337062,13.15515296,6.485707143,978.1251256,987.1763036
D797,1.481677016,1.932620008,3.294448508,180.2525112,189.6576017
D798,15.54114957,6.731524653,8.866610086,528.3391776,532.9906285
D799,3.118196213,3.682330249,3.099402055,339.4281808,356.3398478
D800,6.456923227,7.242014095,5.861402408,664.5999442,677.3625617
D801,16.24804074,22.36536048,16.90689425,1783.356599,1787.176143
D802,46.20150748,79.63655361,23.69076478,7822.092369,7831.083926
D803,13.11502185,21.21082453,7.882368394,2269.994266,2296.311331
D804,27.21516151,37.52872096,14.8898471,4111.385798,4123.055193
D805,22.76580522,12.26139239,19.81075357,1181.411147,1183.530682
D806,35.02297108,59.73453938,19.11403119,5202.771345,5211.875339
D807,24.31333625,43.15223042,14.71969136,3949.183371,3964.938094
D808,33.00571625,64.08207726,19.33794643,4841.201172,4851.219039
D809,17.49859941,19.45189235,43.90081393,1942.142676,1942.672186
D810,19.44890514,28.88627681,11.66862627,2816.513477,2829.891106
D811,33.88064395,57.69717617,23.76055503,5273.031041,5281.150235
D812,13.44593819,9.083172916,15.40664879,847.8814174,849.842085
D813,19.38997304,34.35153402,11.81449424,2300.35798,2310.648196
D814,23.99380161,48.16957364,14.32023716,3641.68125,3654.877134
D815,12.14527676,26.54518897,9.116979427,2010.946624,2029.304484
D816,32.38824507,65.2953552,17.33567261,4653.289355,4662.399272
D817,22.14358983,50.51774953,12.10032403,3524.570313,3538.078187
D818,124.6100522,124.0556016,120.3773465,10069.84044,10070.88374
D819,38.18838036,80.74119755,20.19894233,5636.328167,5644.672664
D820,11.18069384,26.66685459,8.405863079,1969.218917,1990.183836
D821,39.84239032,76.24903337,23.80967772,5606.489983,5615.44481
D822,43.66974981,84.33107234,25.89436075,6368.879646,6377.623023
D823,7.844898134,7.980958503,6.990650991,796.0799944,806.4500837
D824,74.1596088,43.7044106,43.11392754,5103.624219,5104.506529
D825,10.44518491,11.91325295,9.089962956,1151.327121,1158.395493
D826,15.87391238,22.29175614,11.73957723,1948.959738,1954.577408
D827,16.26368879,14.28944191,6.768063574,1478.316783,1488.91012
D828,101.6331397,69.51587115,88.36576898,6520.882045,6521.274812
D829,3.668897921,4.958898843,2.992198134,449.403125,475.8701987
D830,3.453578186,3.53995216,2.818020346,37.61810547,40.10381827
D831,4.260280825,6.207067345,3.968820058,507.420452,521.5200878
D832,6.523095068,9.353120894,5.919790011,768.7809989,783.0324905
D833,126.2566239,109.8462961,107.4919101,9262.877316,9263.25945
D834,5.747871419,8.410557528,5.225195679,688.1348912,704.3971403
D835,3.564264916,3.975020147,3.326599826,382.9414202,397.9514865
D836,4.623091378,5.85566781,9.442616275,577.5831473,587.7501285
D837,28.51662276,49.54587764,15.13912136,4953.172168,4966.045855
D838,24.96645788,12.01072713,9.825314123,832.3445696,836.9040579
D839,33.53936928,48.59771633,18.11739481,5205.554827,5215.826768
D840,38.82421721,62.46741407,22.09870149,6293.02606,6303.542139
D841,12.47417695,22.71757627,7.504220408,2287.237109,2316.324352
D842,36.25162536,64.72391012,21.32199583,4263.461189,4269.79841
D843,19.89363523,11.0591628,10.7543618,1467.60046,1474.343787
D844,5.58765725,3.372073283,3.181060535,461.4276786,483.4536062
D845,94.50202852,36.19439596,68.36215744,5043.769713,5045.190532
D846,15.49512083,13.19626811,10.30732642,199.9728083,202.2407638
D847,9.125870926,9.305253102,6.697447963,127.3257045,129.4276112
D848,11.86557335,11.99068747,7.44479716,163.620873,166.2661732
D849,79.49753629,61.69074321,41.40029811,987.7530368,988.1227403
D850,17.89503702,18.41944798,11.42205383,251.5383583,253.2546239
D851,19.2538059,15.69590131,12.50851718,290.0057408,292.2413828
D852,13.65951312,11.69145051,9.03794669,176.9721645,179.5717764
D853,6.041234896,3.648019064,2.208816959,58.13694772,62.90673449
D854,3.510257134,2.804074726,2.177026557,51.52371826,58.22053354
D855,15.87286015,13.41668482,10.21136753,246.7826685,249.6802463
D856,14.98225516,12.3967103,8.605161695,215.6983332,218.318389
D857,18.47589474,15.82210354,10.71990078,285.2952713,287.4866593
D858,25.95922606,20.61766339,14.97484463,382.6163079,383.7336553
D859,13.30113077,10.58962576,8.791792199,161.2017969,163.7095733
D860,11.34609457,9.435948709,6.44470275,174.0768523,178.2217388
D861,15.3039665,13.57893504,8.798505351,235.4586485,238.1869538
D862,8.761892765,7.580764944,4.940186768,139.387214,145.0681274
D863,31.94894386,25.46846292,21.20776952,471.8677644,472.939425
D864,27.04602904,23.63607532,17.3136016,436.0404346,437.1927295
