,SMAPE,MASE,OWA,MAE,RMSE
Y45,83.90313857700157,36.074320289900975,21.177725208807644,6335.22783203125,6341.601157386669
Y46,107.83755641264116,35.45886892516221,13.759314274971128,4415.338358561198,4424.194170072639
Y47,106.54671649399468,35.19719009032028,13.631342611836091,4385.569885253906,4394.541086166008
Y48,25.109594297599845,9.300699640551644,3.0057582176550786,1650.8741861979167,1666.5655253459597
Y49,40.0674470492989,14.84625612560884,38.062540572470105,817.898807779948,818.1981068969405
Y50,56.81029492082023,31.254126776399183,43.30753593979316,8013.55810546875,8014.396834062739
Y51,52.423732543680615,33.28427272315915,21.99196731471032,3256.4500325520835,3258.0584935749066
Y52,116.00564056357672,35.96790109013333,5.379895189449509,17422.63330078125,17779.31949256045
Y53,135.12063127986343,26.25849679926297,6.1689045483014056,14070.575724283854,14236.335245530165
Y54,132.0599074112712,39.67743631337153,5.21362515168796,9613.963053385416,9907.673724625343
Y55,129.92968900061504,39.557181912319294,5.385193690951924,2917.102425537109,2982.951053266621
Y56,155.01380669393382,52.17953626609358,4.214665100159128,17320.44364420573,18023.082464181763
Y57,81.95083092760218,25.72548892887957,9.513143469924817,1331.255074055989,1335.3780809769844
Y58,55.69354750680273,14.876088203826328,11.71234401685475,4862.430354817708,4875.139734845597
Y59,71.12662191125881,41.74233083795104,29.250921028899697,5489.690462239584,5492.871612201638
Y60,32.30388030272073,14.128986595136093,9.929067956409176,2963.486572265625,2977.8803614893504
Y61,83.96844791905691,26.61962275923388,12.660330681131994,7013.971126302084,7036.311359314119
Y62,102.7634577923983,13.940959856766035,2.733900088916218,11295.806559244793,11907.227874781787
Y63,139.26655396910596,33.74718131821815,17.125125458890587,9650.970703125,9663.026214506845
Y64,51.65229566786884,11.216118287068566,4.281999894434903,4735.781624348959,4804.857885002467
Y65,36.6562519041988,6.074984982639429,4.2730324347588535,2867.517985026041,2995.886101385357
Y66,40.42912317828496,8.97465869788937,4.6882728102134426,3891.738362630208,3973.93611591322
Y67,80.4936218406621,33.64660257401376,17.044973842686577,6372.060888671876,6382.782885463579
Y68,67.42425823990477,28.657574830926876,11.378695986342912,5388.627083333334,5409.847875956294
Y69,30.99451103255399,10.043395290985163,4.588925465669786,3026.988037109375,3110.139650715962
Y70,55.5782590244892,18.258896374487453,5.846094349907311,5229.274886067708,5337.127127387344
Y71,16.22743135101867,3.0664811697588434,1.167546599481223,1609.7615559895833,1956.659465132072
Y72,81.42703807547825,33.471091917442635,29.413888309964115,5900.351025390624,5901.012301798231
Y73,6.444735049224347,1.1100092515095017,0.6816104133114906,652.4989583333332,779.7418098978212
Y74,64.23035294566489,11.54097107769631,14.079602071792838,5087.329296875,5092.643111141207
Y75,26.07562738959394,11.484418581841668,6.002956586366057,2157.3480305989583,2174.489805431413
Y76,42.04404529455552,13.93876867085192,5.530634801200398,2975.341682942708,3019.875386256236
Y77,84.50239344447584,31.51776495589253,17.10387559479239,6342.382877604166,6360.711116310645
Y78,138.55946582140805,56.73821832229407,18.921377119316475,8965.5391015625,8987.10671363792
Y79,125.5988545679626,19.38120818233216,6.122344099029529,4241.478966471354,4327.668680615733
Y80,47.013094916691735,4.048473789119504,2.3019055655659746,1784.459708658854,1844.3389300919755
