,SMAPE,MASE,OWA,MAE,RMSE
W150,3.59681830589895,5.564890780352339,1.8583751767094288,300.78376923076934,327.4147871435716
W151,6.047780706583135,16.0285991176761,5.883339805243312,375.4602430288461,379.44596141474034
W152,45.63222578193599,63.61610507099507,24.138352259422003,3149.058184194711,3153.003758799241
W153,20.356370801092364,14.819607917977049,4.556005087928324,550.1067412860576,557.9288245127758
W154,32.75070608490055,33.5759993799641,41.23831618481185,3280.453365384615,3283.644421655976
W155,31.21807001404746,60.50669765618313,50.464509332803416,1228.2860204326923,1229.1109719148733
W156,0.9322462182278765,3.070387996649923,1.714772903571535,50.194656249999895,57.77351213644533
W157,5.194916565092514,11.049584556449275,7.8995546839733874,72.25683856670676,72.62274186915442
W158,23.63842913417985,91.77020955153732,36.24813122138164,3546.437015024038,3548.306543179608
W159,6.036720210957321,20.096044906574605,7.9005836766284,543.5660555288463,545.7783699456644
W160,15.915842027096351,46.7001222626456,17.13549459553473,1190.273805949519,1191.42373231483
W161,20.669431243195305,49.63925938718556,35.17147239904591,2289.8668407451923,2290.767513468315
W162,53.75650386049215,87.83856249518833,40.85983198299241,1928.8690587439908,1929.977315557175
W163,0.4837096718557027,0.6406622429704184,0.6452368984397503,18.46802133413457,21.566791866360106
W164,25.98841484578128,45.43733706971258,21.95987278922924,5660.240528846154,5663.196272804076
W165,32.24059678474139,4.277893919309267,13.766191514244769,1421.8013972355768,1424.7968901789934
W166,7.932978293138012,4.9827302698228815,5.118438916104423,199.66633353365384,203.07999979131387
W167,2.299335310269551,1.3097301819994212,1.749524850161437,69.1825899939904,73.73480735572782
W168,3.5767365931511086,2.4352768156983915,1.066477061190745,131.2493536658654,162.02845526475457
W169,24.94642001230171,31.645996044090225,18.7214616582311,377.4341818659856,380.20743807305297
W170,22.591880257535927,76.45617380532232,34.072131512084816,741.7514597355769,743.2587338963203
W171,19.188180466265013,32.42406238140632,29.49070901490739,1072.8725387620193,1073.5736111728447
W172,13.510359612531996,42.49142465271469,33.88666747844921,468.6547123798076,469.4677761606964
W173,57.133427617522464,9.408922501166575,8.075777188296446,2951.018111478366,2969.6863844820405
W174,7.698565420173216,13.01741409425746,12.064654746703605,208.46562169471147,209.2498286955914
W175,19.763891369121996,53.2831794683329,42.36079135739045,593.0862171574519,593.75509609072
W176,34.13704491821183,36.31570720283238,19.04579651621143,727.7742211538462,728.4845417901486
W177,6.96956711966958,2.7785905527627173,2.029626238067196,460.1858548677885,491.6707880984277
W178,6.3133334113870525,7.059699373857803,2.8497489867910657,92.0000225360577,95.42803229138312
W179,12.236991453366832,39.079952567052935,40.405409935095975,314.7282216045673,315.19150607973984
W180,16.45652695674162,32.69027889071894,30.03417924774611,1113.7802223557692,1114.5230171837998
W181,23.130217009150183,69.40766562293176,47.37607329292271,1855.854987379808,1857.340383769642
W182,26.923573224178952,25.319987555135,16.486906860298998,446.4563551682692,449.4894806408898
W183,17.766755513672052,42.7029431053848,29.665812000215684,1015.3916207932692,1017.1251226793026
W184,9.501958390377924,38.920319608933845,27.145970451044697,422.526932451923,423.5083974462543
W185,50.969869882580944,134.04163637698127,116.37003624702096,1669.7232885516826,1669.9857395077936
W186,1.0023344872970714,1.8832279124823,1.670369876388698,17.71275991586537,19.151958485616472
W187,9.397222184054629,7.896989239281648,7.20054613835045,92.48688964843753,93.1616743614188
W188,40.763271308088775,16.199915803275307,32.64365360953141,1129.6636305588945,1130.1174844378288
W189,7.741117078752533,3.366935558536698,1.4278307062725246,163.6257042518029,187.86418948460835
W190,62.53859210719474,38.35860501982752,33.730931078723515,398.279511488822,398.57351670210727
W191,3.92678087681938,1.0742025893351748,0.946002864945502,283.48834747596163,351.3017089981818
W192,16.398231592501684,4.15130127546904,5.810273841298775,198.72966014002395,202.08025646162568
W193,27.00623907328204,14.184562755905878,11.532224148853304,1406.6024965745196,1413.2666166529673
W194,25.609691747700683,3.829445788383776,11.720928807167878,146.27055711147835,146.49810209778357
W195,26.13180040577036,9.9770609711982,9.644017258957058,293.74040411358175,294.30794035062075
W196,1.6479743557747335,0.8886685839704344,0.6840475777560329,165.33285697115377,237.1757748857585
W197,1.9134254034799387,0.8693595388757829,1.1553641649865178,65.40268106610571,71.59524729495408
